DATE,NAME.COMP,STATUS,M.Type,ROUND,MAP,Points,ID.BATTLENET1,Tier1,RACE1,R.L1,R.L2,R.R2,R.R1,ID.BATTLENET2,Tier2,RACE2,Points,R,REMARK,REMARK2
25.06.29,"25' AXPL S2 -TOP SPLIT, ROUND 1",O,T,3,F.S,,AX_DDI(Z),1,Z,1,1,,,AX_JoJo(P),2,P,,Z,25AXPLS2,AXPL
25.06.29,"25' AXPL S2 -TOP SPLIT, ROUND 1",O,T,4,DOM.,,AX_BIRUSS(P),3,P,1,1,,,AX_KingChob(T),4,T,,P,25AXPLS2,AXPL
25.06.29,"25' AXPL S2 -TOP SPLIT, ROUND 1",O,T,F,DEATH.V,,AX_Shawnmicheals(P),2,P,,,1,1,AX_CALM(T),2,T,,T,25AXPLS2,AXPL
25.06.29,"25' AXPL S2 -TOP SPLIT, ROUND 1",O,T,6,POLY,,AX_AphRoDite(P),0,P,1,1,,,AX_Romantic(T),1,T,,P,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,1,CKT.BRK,,Ax_Nam.9(T),1,T,1,1,,,AX_[A](Z),0,Z,,T,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,2,POLY,,AX_SLiN(P),2,P,1,1,,,AX_Krog(T),2,T,,P,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,3,DEATH.V,,AX_Zerg(Z),2,Z,1,1,,,AX_Lego(P),1,P,,Z,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,4,RADEON,,AX_[JU](P),4,P,1,1,,,AX_Navy(T),4,T,,P,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,F,DOM.,,AX_Poorong(P),1,P,1,1,,,AX_SeoSan(T),2,T,,P,25AXPLS2,AXPL
25.07.02,"25' AXPL S2 - BOTTOM SPLIT, ROUND 2",O,T,6,F.S,,AX_DiHing(P),G,P,,,1,1,AX_CoNG(T),0,T,,T,25AXPLS2,AXPL
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,1,DEATH.V,,AX_Navy(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,T,,COMPOSE/MEGA
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,2,DOM.,,AX_OceAn(P),1,P,1,1,,,AX_Gravity(T),0,T,,P,,COMPOSE/MEGA
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,3,DEJAVU,,AX_CoNG(T),0,T,1,1,,,AX_ELEC(Z),1,Z,,T,,COMPOSE/MEGA
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,4,CKT.BRK,,AX_BIRUSS(P),3,P,1,1,,,AX_Marine(T),4,T,,P,,COMPOSE/MEGA
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,F,F.S,,AX_Zerg(Z),2,Z,,,1,1,AX_JoJo(P),2,P,,P,,COMPOSE/MEGA
25.07.03,BEAT FIREFIGHTER-2: WIN COMPOSE,O,T,6,POLY,,AX_Krog(T),2,T,,,1,1,AX_SKY(Z),2,Z,,Z,,COMPOSE/MEGA
25.07.04,BARRACKS VS ZERG SWARM - 3,O,T,1,F.S,,AX_Krog(T),2,T,,,1,1,AX_Focus(Z),3,Z,,Z,,BARRACKS X ANTI
25.07.04,BARRACKS VS ZERG SWARM - 3,O,T,2,POLY,,AX_No.9(T),1,T,1,1,,,AX_Cherry(Z),0,Z,,T,,BARRACKS X ANTI
25.07.04,BARRACKS VS ZERG SWARM - 3,O,T,3,POLY,,Ax_Nam.9(T),1,T,1,1,,,AX_SKY(Z),2,Z,,T,,BARRACKS X ANTI
25.07.04,BARRACKS VS ZERG SWARM - 3,O,T,F,F.S,,AX_Navy(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,T,,BARRACKS X ANTI
25.07.04,BARRACKS VS ZERG SWARM - 3,O,T,E,F.S,,AX_Marine(T),4,T,,,1,1,Ax_Bose(Z),3,Z,,Z,,BARRACKS X ANTI
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,1,ECLIPSE,,AX_DDI(Z),1,Z,0,0,1,0,AX_ELEC(Z),1,Z,,Z,25AXPLS2,AXPL
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,2,DEJAVU,,AX_BIRUSS(P),3,P,,,1,1,AX_KingChob(T),4,T,,T,25AXPLS2,AXPL
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,3,POLY,,AX_Focus(Z),3,Z,1,1,,,AX_JoJo(P),2,P,,Z,25AXPLS2,AXPL
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,4,DOM.,,AX_Black(P),2,P,1,1,,,Ax_VulTure(T),2,T,,P,25AXPLS2,AXPL
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,F,RADEON,,AX_WiFi(Z),0,Z,,,1,1,AX_NalrAri(P),G,P,,P,25AXPLS2,AXPL
25.07.05,"25' AXPL S2 -TOP SPLIT, ROUND 2",O,T,6,DEATH.V,,AX_No.9(T),1,T,1,1,,,AX_SKY(Z),2,Z,,T,25AXPLS2,AXPL
25.07.14,OCEAN RANKED ME WRONG,O,T,1,F.S,,AX_GoGo(Z),1,Z,1,1,,,AX_Romantic(P),1,P,,Z,,COMPOSE/MEGA
25.07.14,OCEAN RANKED ME WRONG,O,T,2,DEATH.V,,AX_Marine(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,COMPOSE/MEGA
25.07.14,OCEAN RANKED ME WRONG,O,T,3,F.S,,AX_Pokemon(Z),2,Z,,,1,1,AX_SKY(P),3,P,,P,,COMPOSE/MEGA
25.07.14,OCEAN RANKED ME WRONG,O,T,4,POLY,,AX_Ddorong(P),3,P,1,1,,,AX_ELEC(T),3,T,,P,,COMPOSE/MEGA
25.07.14,OCEAN RANKED ME WRONG,O,T,F,POLY,,Ax_Lego(P),1,P,1,1,,,AX_No.9(T),1,T,,P,,COMPOSE/MEGA
25.07.15,EUGENE IS BACK MCDONALD'S,O,T,1,POLY,,AX_Cherry(Z),0,Z,,,1,1,AX_NalrAri(P),G,P,,P,,COMPOSE/MEGA
25.07.15,EUGENE IS BACK MCDONALD'S,O,T,2,F.S,,AX_Eugene(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,COMPOSE/MEGA
25.07.15,EUGENE IS BACK MCDONALD'S,O,T,3,POLY,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,T,,COMPOSE/MEGA
25.07.15,EUGENE IS BACK MCDONALD'S,O,T,F,F.S,,AX_[A](Z),0,Z,1,1,,,AX_OceAn(P),1,P,,Z,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,1,POLY,,AX_GoGo(Z),1,Z,1,1,,,AX_Lego(P),1,P,,Z,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,2,DEJAVU,,AX_Black(P),2,P,,,1,1,AX_No.9(T),1,T,,T,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,3,F.S,,AX_Marine(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,4,F.S,,AX_[A](Z),0,Z,,,1,1,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,5,ECLIPSE,,AX_Cherry(Z),0,Z,1,1,,,AX_NalrAri(P),G,P,,Z,,COMPOSE/MEGA
25.07.15,MARINE COMPOSE,O,T,F,DEJAVU,,AX_Eugene(T),4,T,0,1,0,0,AX_Navy(T),4,T,,T,,COMPOSE/MEGA
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,1,POLY,,AX_Eugene(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,2,POLY,,AX_hOya(T),G,T,,,1,1,AX_attack(Z),G,Z,,Z,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,3,F.S,,AX_Gravity(T),0,T,1,1,,,AX_GoGo(Z),1,Z,,T,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,4,POLY,,Ax_Lego(P),1,P,,,1,1,AX_No.9(T),1,T,,T,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,5,F.S,,AX_CoNG(T),0,T,,,1,1,AX_Cherry(Z),0,Z,,Z,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,6,F.S,,AX_ELEC(T),3,T,1,1,,,AX_BOSL(Z),4,Z,,T,,BARRACKS X ANTI
25.07.16,BARRACKS VS ANTI BARRACKS -4,O,T,ACE,POLY,,AX_hOya(T),G,T,1,1,,,AX_Cherry(Z),0,Z,,T,,BARRACKS X ANTI
25.07.22,25 AUCTION MATCH 01- A,O,T,1,POLY,,Ax_Lego(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01- A,O,T,2,DOM.,,AX_Navy(T),4,T,0,0,1,0,AX_No.9(T),1,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01- A,O,T,3,F.S,,AX_Cherry(Z),G,Z,0,0,1,0,AX_ELEC(Z),1,Z,,Z,,Auction
25.07.22,25 AUCTION MATCH 01- A,O,T,4,RADEON,,AX_BOSL(Z),4,Z,0,0,1,0,AX_GoGo(Z),1,Z,,Z,,Auction
25.07.22,25 AUCTION MATCH 01- A,O,T,ACE,DEJAVU,,AX_Gravity(T),0,T,,,1,1,AX_hogu(Z),0,Z,,Z,,Auction
25.07.22,25 AUCTION MATCH 01 - B,O,T,1,POLY,,AX_PoTTer(P),2,P,0,1,0,0,AX_SKY(P),4,P,,P,,Auction
25.07.22,25 AUCTION MATCH 01 - B,O,T,2,POLY,,AX_Eugene(T),4,T,0,1,0,0,AX_Krog(T),2,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01 - B,O,T,3,POLY,,AX_NalrAri(P),G,P,,,1,1,AX_hOya(T),G,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01 - B,O,T,4,RADEON,,AX_[A](Z),0,Z,1,1,,,AX_OceAn(P),1,P,,Z,,Auction
25.07.22,25 AUCTION MATCH 01 - B,O,T,ACE,F.S,,AX_ItGirl(P),2,P,0,0,1,0,AX_Romantic(P),1,P,,P,,Auction
25.07.22,25 AUCTION MATCH 01 - FINAL,O,T,1,POLY,,AX_Krog(T),2,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,Auction
25.07.22,25 AUCTION MATCH 01 - FINAL,O,T,2,F.S,,AX_SKY(P),4,P,,,1,1,AX_Navy(T),4,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01 - FINAL,O,T,3,RADEON,,AX_[A](Z),0,Z,0,1,0,0,AX_hogu(Z),0,Z,,Z,,Auction
25.07.22,25 AUCTION MATCH 01 - FINAL,O,T,4,ECLIPSE,,AX_hOya(T),G,T,0,1,0,0,Ax_Nam.9(T),1,T,,T,,Auction
25.07.22,25 AUCTION MATCH 01 - FINAL,O,T,ACE,CKT.BRK,,AX_Cherry(Z),G,Z,1,1,,,AX_Romantic(P),1,P,,Z,,Auction
25.07.23,25 AUCTION MATCH 01 - REVENGE,O,T,1,DEATH.V,,AX_Navy(T),4,T,1,1,,,AX_[A](Z),0,Z,,T,,Auction
25.07.25,25 AUCTION MATCH 02 - A,O,T,1,POLY,,AX_Roamgrang(T),1,T,,,1,1,AX_Fury(Z),2,Z,,Z,,Auction
25.07.25,25 AUCTION MATCH 02 - A,O,T,2,DEATH.V,,AX_Calm(T),2,T,1,1,,,AX_BOSL(Z),4,Z,,T,,Auction
25.07.25,25 AUCTION MATCH 02 - A,O,T,F,F.S,,AX_GoGo(Z),1,Z,1,1,,,AX_[A](P),1,P,,Z,,Auction
25.07.25,25 AUCTION MATCH 02 - B,O,T,1,POLY,,AX_ELEC(T),2,T,0,1,0,0,AX_Marine(T),4,T,,T,,Auction
25.07.25,25 AUCTION MATCH 02 - B,O,T,2,F.S,,AX_HYUNDAI(P),0,P,1,1,,,AX_No.9(T),1,T,,P,,Auction
25.07.25,25 AUCTION MATCH 02 - B,O,T,3,POLY,,AX_Sura(P),0,P,1,1,,,AX_DiHing(T),0,T,,P,,Auction
25.07.25,25 AUCTION MATCH 02 - B,O,T,4,POLY,,AX_Black(P),2,P,,,1,1,AX_CoNG(T),0,T,,T,,Auction
25.07.25,25 AUCTION MATCH 02 - B,O,T,ACE,POLY,,Ax_Lego(P),1,P,0,1,0,0,AX_NalrAri(P),G,P,,P,,Auction
25.07.25,25 AUCTION MATCH 02 - FINAL,O,T,1,POLY,,AX_Fury(Z),2,Z,,,1,1,AX_HYUNDAI(P),0,P,,P,,Auction
25.07.25,25 AUCTION MATCH 02 - FINAL,O,T,2,POLY,,AX_Calm(T),2,T,0,1,0,0,AX_CoNG(T),0,T,,T,,Auction
25.07.25,25 AUCTION MATCH 02 - FINAL,O,T,3,POLY,,AX_DiHing(T),0,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,Auction
25.07.25,25 AUCTION MATCH 02 - FINAL,O,T,F,POLY,,AX_hogu(Z),0,Z,1,1,,,AX_Lego(P),1,P,,Z,,Auction
25.07.26,25 AUCTION MATCH 03 - A,O,T,1,POLY,,AX_Black(P),2,P,0,0,1,0,AX_Lego(P),1,P,,P,,Auction
25.07.26,25 AUCTION MATCH 03 - A,O,T,2,POLY,,AX_Calm(T),2,T,0,1,0,0,AX_ELEC(T),2,T,,T,,Auction
25.07.26,25 AUCTION MATCH 03 - B,O,T,1,POLY,,AX_Focus(Z),3,Z,1,1,,,AX_RORO(P),3,P,,Z,,Auction
25.07.26,25 AUCTION MATCH 03 - B,O,T,2,RADEON,,AX_SKY(Z),2,Z,,,1,1,AX_OceAn(P),1,P,,P,,Auction
25.07.26,25 AUCTION MATCH 03 - B,O,T,4,POLY,,AX_hogu(Z),0,Z,1,1,,,AX_JoJo(P),2,P,,Z,,Auction
25.07.26,25 AUCTION MATCH 03 - B,O,T,ACE,ECLIPSE,,AX_Cherry(Z),G,Z,0,0,1,0,AX_WiFi(Z),0,Z,,Z,,Auction
25.07.26,25 AUCTION MATCH 03 - FINAL,O,T,1,POLY,,Ax_VulTure(T),2,T,,,1,1,AX_SKY(Z),2,Z,,Z,,Auction
25.07.26,25 AUCTION MATCH 03 - FINAL,O,T,2,ECLIPSE,,AX_No.9(T),1,T,,,1,1,AX_WiFi(Z),0,Z,,Z,,Auction
25.07.29,25 AUCTION MATCH 04 - A,O,T,1,POLY,,AX_ChaeridA(P),1,P,1,1,,,AX_Eugene(T),4,T,,P,,Auction
25.07.29,25 AUCTION MATCH 04 - A,O,T,2,POLY,,AX_[A](Z),0,Z,,,1,1,AX_DiHing(P),G,P,,P,,Auction
25.07.29,25 AUCTION MATCH 04 - A,O,T,3,POLY,,AX_BOSL(Z),4,Z,,,1,1,AX_Lego(P),1,P,,P,,Auction
25.07.29,25 AUCTION MATCH 04 - A,O,T,F,POLY,,AX_Cherry(T),0,T,1,1,,,AX_Fury(Z),2,Z,,T,,Auction
25.07.29,25 AUCTION MATCH 04 - B,O,T,1,POLY,,AX_PoTTer(P),3,P,0,1,0,0,AX_RORO(P),3,P,,P,,Auction
25.07.29,25 AUCTION MATCH 04 - B,O,T,2,ECLIPSE,,AX_No.9(T),1,T,0,0,1,0,AX_WiFi(T),1,T,,T,,Auction
25.07.29,25 AUCTION MATCH 04 - B,O,T,3,F.S,,AX_hogu(Z),0,Z,1,1,,,AX_VulTure(P),3,P,,Z,,Auction
25.07.29,25 AUCTION MATCH 04 - B,O,T,4,DEJAVU,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,T,,Auction
25.07.29,25 AUCTION MATCH 04 - B,O,T,ACE,RADEON,,AX_attack(Z),G,Z,1,1,,,AX_Sura(P),0,P,,Z,,Auction
25.07.29,25 AUCTION MATCH 04 - FINAL,O,T,1,POLY,,AX_GoGo(Z),1,Z,1,1,,,AX_RORO(P),3,P,,Z,,Auction
25.07.29,25 AUCTION MATCH 04 - FINAL,O,T,2,F.S,,AX_ChaeridA(P),1,P,1,1,,,AX_WiFi(T),1,T,,P,,Auction
25.07.29,25 AUCTION MATCH 04 - FINAL,O,T,3,DEJAVU,,AX_attack(Z),G,Z,1,1,,,AX_DiHing(P),G,P,,Z,,Auction
25.07.29,25 AUCTION MATCH 04 - FINAL,O,T,F,POLY,,AX_VulTure(P),3,P,,,1,1,AX_Cherry(T),0,T,,T,,Auction
25.07.30,25 AUCTION MATCH 05 - A,O,T,1,POLY,,AX_BOSL(Z),4,Z,0,0,1,0,AX_HI.M(Z),1,Z,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - A,O,T,2,POLY,,AX_ChaeridA(P),1,P,0,1,0,0,AX_RORO(P),3,P,,P,,Auction
25.07.30,25 AUCTION MATCH 05 - A,O,T,4,F.S,,AX_Eugene(T),4,T,,,1,1,AX_[A](Z),0,Z,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - A,O,T,ACE,POLY,,AX_attack(Z),G,Z,1,1,,,AX_Lego(P),1,P,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - B,O,T,1,POLY,,AX_hogu(Z),0,Z,1,1,,,AX_Sura(P),1,P,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - B,O,T,2,RADEON,,AX_GoGo(Z),1,Z,,,1,1,AX_NalrAri(P),G,P,,P,,Auction
25.07.30,25 AUCTION MATCH 05 - B,O,T,F,F.S,,AX_Cherry(Z),G,Z,1,1,,,AX_JoJo(P),2,P,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - FINAL,O,T,1,POLY,,AX_hogu(Z),0,Z,1,1,,,AX_RORO(P),3,P,,Z,,Auction
25.07.30,25 AUCTION MATCH 05 - FINAL,O,T,2,DOM.,,AX_attack(Z),G,Z,0,0,1,0,AX_Cherry(Z),G,Z,,Z,,Auction
25.08.02,25 VALLEY TRIP COMPOSE,O,T,1,F.S,,AX_BOSL(Z),4,Z,1,1,,,AX_PoTTer(P),3,P,,Z,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,2,POLY,,AX_BIRUSS(P),3,P,1,1,,,AX_Navy(T),4,T,,P,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,3,POLY,,AX_GoGo(Z),1,Z,,,1,1,AX_3DASOO(P),1,P,,P,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,4,RADEON,,Ax_Chuljung(P),0,P,1,1,,,AX_CoNG(T),0,T,,P,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,5,F.S,,AX_OceAn(P),1,P,,,1,1,AX_Gravity(T),0,T,,T,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,6,POLY,,AX_Sura(T),G,T,1,1,,,AX_attack(Z),G,Z,,T,,COMPOSE/MEGA
25.08.02,25 VALLEY TRIP COMPOSE,O,T,F,RADEON,,AX_hogu(Z),0,Z,,,1,1,AX_NalrAri(P),G,P,,P,,COMPOSE/MEGA
25.08.08,25 AUCTION MATCH 06 - A,O,T,1,POLY,,AX_BOSL(Z),4,Z,,,1,1,AX_Black(P),2,P,,P,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,2,POLY,,AX_Eugene(T),4,T,,,1,1,AX_SKY(Z),2,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,3,F.S,,AX_GoGo(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,4,POLY,,AX_hogu(Z),0,Z,0,1,0,0,AX_WiFi(Z),0,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,5,F.S,,AX_HYUNDAI(Z),G,Z,1,1,,,AX_PoTTer(P),3,P,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,6,F.S,,AX_Marine(T),4,T,,,1,1,AX_attack(Z),G,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - A,O,T,ACE,POLY,,AX_attack(Z),G,Z,0,1,0,0,AX_HYUNDAI(Z),G,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,1,POLY,,AX_[A](Z),0,Z,1,1,,,AX_Zealot(P),2,P,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,2,F.S,,AX_ewrtf(Z),1,Z,,,1,1,AX_DiHing(P),G,P,,P,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,3,RADEON,,AX_Ddorong(P),3,P,1,1,,,Ax_VulTure(T),2,T,,P,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,4,F.S,,AX_Poorong(P),1,P,,,1,1,AX_NalrAri(T),1,T,,T,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,5,F.S,,AX_Gravity(T),0,T,0,1,0,0,AX_Krog(T),2,T,,T,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,6,FORFEIT,,AX_Navy(T),4,T,,,1,1,AX_Cherry(Z),G,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - B,O,T,ACE,F.S,,AX_Gravity(T),0,T,,,1,1,AX_[A](Z),0,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,1,POLY,,AX_[A](Z),0,Z,,,1,1,AX_Black(P),2,P,,P,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,2,F.S,,AX_Krog(T),2,T,,,1,1,AX_hogu(Z),0,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,3,F.S,,AX_Eugene(T),4,T,0,0,1,0,Ax_VulTure(T),2,T,,T,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,4,F.S,,AX_Cherry(Z),G,Z,1,1,,,AX_PoTTer(P),3,P,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,5,POLY,,AX_NalrAri(T),1,T,,,1,1,AX_attack(Z),G,Z,,Z,,Auction
25.08.08,25 AUCTION MATCH 06 - FINAL,O,T,F,F.S,,AX_ewrtf(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - A,O,T,1,POLY,,AX_Cherry(P),0,P,1,1,,,AX_hOya(T),G,T,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - A,O,T,2,F.S,,AX_Eugene(T),4,T,0,1,0,0,AX_Marine(T),4,T,,T,,Auction
25.08.11,25 AUCTION MATCH 07 - A,O,T,F,F.S,,AX_OceAn(P),1,P,1,1,,,Ax_VulTure(T),2,T,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - B,O,T,1,POLY,,AX_ewrtf(Z),1,Z,0,0,1,0,AX_hogu(Z),0,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - B,O,T,2,RADEON,,AX_No.9(T),1,T,,,1,1,AX_Viper(Z),2,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - B,O,T,3,POLY,,Ax_Lego(P),1,P,0,1,0,0,AX_Sun(P),2,P,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - B,O,T,4,F.S,,AX_ELEC(Z),1,Z,0,0,1,0,AX_GoGo(Z),1,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - B,O,T,F,F.S,,AX_Navy(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - 3rd Place,O,T,1,POLY,,Ax_Lego(P),1,P,1,1,,,Ax_VulTure(T),2,T,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - 3rd Place,O,T,2,F.S,,AX_[A](Z),0,Z,0,0,1,0,AX_ELEC(Z),1,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - 3rd Place,O,T,3,RADEON,,AX_hOya(T),G,T,1,1,,,AX_hogu(Z),0,Z,,T,,Auction
25.08.11,25 AUCTION MATCH 07 - 3rd Place,O,T,4,POLY,,AX_No.9(T),1,T,,,1,1,AX_SKY(Z),2,Z,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - 3rd Place,O,T,F,Dejavu,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,T,,Auction
25.08.11,25 AUCTION MATCH 07 - FINAL,O,T,1,POLY,,AX_ewrtf(Z),1,Z,,,1,1,AX_Cherry(P),0,P,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - FINAL,O,T,2,Death.V,,AX_GoGo(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,Auction
25.08.11,25 AUCTION MATCH 07 - FINAL,O,T,3,POLY,,AX_Romantic(T),1,T,1,1,,,AX_Viper(Z),2,Z,,T,,Auction
25.08.11,25 AUCTION MATCH 07 - FINAL,O,T,4,F.S,,AX_Sun(P),2,P,1,1,,,AX_attack(T),2,T,,P,,Auction
25.08.11,25 AUCTION MATCH 07 - FINAL,O,T,F,F.S,,AX_Eugene(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,T,,Auction
25.08.12,25 AUCTION MATCH 08 - A,O,T,1,POLY,,AX_Sura(Z),3,Z,1,1,,,AX_RorA[](P),1,P,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - A,O,T,2,RADEON,,AX_BOSL(Z),4,Z,0,0,1,0,AX_GoGo(Z),1,Z,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - A,O,T,3,F.S,,AX_Gravity(T),0,T,,,1,1,AX_[A](Z),0,Z,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - A,O,T,F,POLY,,AX_attack(Z),G,Z,0,0,1,0,AX_Cherry(Z),G,Z,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - B,O,T,1,POLY,,AX_ELEC(Z),1,Z,0,0,1,0,AX_hogu(Z),0,Z,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - B,O,T,2,POLY,,AX_NalrAri(P),G,P,1,1,,,AX_hOya(T),G,T,,P,,Auction
25.08.12,25 AUCTION MATCH 08 - B,O,T,F,POLY,,AX_ChaeridA(P),1,P,0,1,0,0,AX_Lego(P),1,P,,P,,Auction
25.08.12,25 AUCTION MATCH 08 - 3rd Place,O,T,1,POLY,,Ax_Lego(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,Auction
25.08.12,25 AUCTION MATCH 08 - 3rd Place,O,T,2,F.S,,AX_Gravity(T),0,T,1,1,,,AX_ELEC(Z),1,Z,,T,,Auction
25.08.12,25 AUCTION MATCH 08 - 3rd Place,O,T,3,F.S,,AX_Navy(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,T,,Auction
25.08.12,25 AUCTION MATCH 08 - 3rd Place,O,T,F,POLY,,AX_Sura(Z),3,Z,1,1,,,AX_RORO(P),3,P,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - FINAL,O,T,1,POLY,,AX_ChaeridA(P),1,P,1,1,,,AX_No.9(T),1,T,,P,,Auction
25.08.12,25 AUCTION MATCH 08 - FINAL,O,T,2,DEATH.V,,AX_[A](Z),0,Z,0,1,0,0,AX_hogu(Z),0,Z,,Z,,Auction
25.08.12,25 AUCTION MATCH 08 - FINAL,O,T,3,POLY,,AX_Krog(T),2,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,Auction
